Action,Bytes,Application,Bytes_Received,Bytes_Sent,Category,Destination_IP,Description,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Event_ID,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Packets,Protocol,Serial_Number,Session_ID,Source_IP,Source_Port,Source_User,Source_Zone,System
alert,,web-browsing,,,business-and-economy,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109580,172.21.34.196,4905,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,71847,172.24.16.203,1949,,CoreEth1-2_Zone,
alert,,ssl,,,internet-portals,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,104782,172.24.16.201,1816,,CoreEth1-2_Zone,
alert,,ssl,,,internet-portals,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94013,172.21.23.220,1125,,VAdmin-Building,
alert,,ssl,,,internet-portals,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,98772,172.24.16.201,1817,,CoreEth1-2_Zone,
alert,,ssl,,,internet-portals,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,89715,172.21.23.220,1126,,VAdmin-Building,
alert,,web-browsing,,,financial-services,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109610,172.21.32.153,1525,,VPlant-Building,
alert,,web-browsing,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,122431,172.24.16.201,1819,,CoreEth1-2_Zone,
alert,,ssl,,,financial-services,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,122431,172.24.16.201,1819,,CoreEth1-2_Zone,
alert,,ssl,,,financial-services,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109610,172.21.32.153,1525,,VPlant-Building,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,96820,172.24.16.201,1820,,CoreEth1-2_Zone,
alert,,web-browsing,,,shopping,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,95480,172.21.32.148,2042,,VPlant-Building,
alert,,web-browsing,,,shopping,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,102551,172.24.16.201,1821,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,85797,172.21.32.144,3532,,VPlant-Building,
alert,,web-browsing,,,parked-domains,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,90372,172.24.16.203,1950,,CoreEth1-2_Zone,
allow,148,ping,148,148,any,172.17.1.236,,0,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,icmp,0003C102241,95437,172.24.10.103,0,,CoreEth1-2_Zone,
allow,312,ping,312,312,any,172.21.1.213,,0,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,4,icmp,0003C102241,105790,172.21.21.226,0,,VAdmin-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,85797,172.21.32.144,3532,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,108024,172.24.16.203,1951,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,85797,172.21.32.144,3532,,VPlant-Building,
alert,,web-browsing,,,travel,172.17.1.253,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,101967,172.21.253.107,2900,,CoreEth1-2_Zone,
alert,,web-browsing,,,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109533,172.21.22.205,4770,,VAdmin-Building,
alert,,web-browsing,,,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,96278,172.24.16.201,1822,,CoreEth1-2_Zone,
alert,,web-browsing,,,web-based-email,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,116495,172.21.22.205,4771,,VAdmin-Building,
alert,,web-browsing,,,web-based-email,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,101626,172.24.16.201,1823,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,87516,172.21.32.144,3536,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,83851,172.24.16.203,1952,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,government,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,105078,172.24.16.201,1824,,CoreEth1-2_Zone,
alert,,web-browsing,,,government,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114313,172.24.16.203,1953,,CoreEth1-2_Zone,
alert,,web-browsing,,,educational-institutions,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,86751,172.24.16.203,1954,,CoreEth1-2_Zone,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,93615,172.21.32.144,3537,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,97539,172.21.32.144,3538,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94250,172.21.32.144,3534,,VPlant-Building,
alert,,web-browsing,,,business-and-economy,172.21.4.137,,80,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,110508,172.21.32.144,3535,,VPlant-Building,
allow,7303,http-proxy,7303,7303,entertainment-and-arts,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,15,tcp,0003C102241,67060,172.24.16.203,1358,,CoreEth1-2_Zone,
allow,7504,http-proxy,7504,7504,entertainment-and-arts,172.21.4.140,,8080,,VPlant-ITConn,,1,,0.0.0.0,0,0.0.0.0,0,17,tcp,0003C102241,112986,172.21.33.153,2648,,VPlant-Building,
allow,1613,yahoo-webmessenger,1613,1613,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,102466,172.24.16.203,1360,,CoreEth1-2_Zone,
allow,388,dns,388,388,any,172.17.1.252,,53,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,194621,172.21.1.211,57111,horry\jfoxworth,CoreEth1-2_Zone,
allow,1734,yahoo-webmessenger,1734,1734,unknown,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,105786,172.21.34.196,4889,,VPlant-Building,
allow,5407,http-proxy,5407,5407,computer-and-internet-info,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,14,tcp,0003C102241,95768,172.24.16.203,1349,,CoreEth1-2_Zone,
allow,131413,web-browsing,131413,131413,business-and-economy,172.21.4.51,,80,,VPlant-ITConn,,57,,0.0.0.0,0,0.0.0.0,0,196,tcp,0003C102241,105447,172.21.31.111,3276,,VPlant-Building,
allow,5051,http-proxy,5051,5051,web-advertisements,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,13,tcp,0003C102241,58360,172.21.33.153,2649,,VPlant-Building,
allow,1813,soap,1813,1813,business-and-economy,172.21.15.105,,80,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,10,tcp,0003C102241,94238,172.21.22.141,4117,,VAdmin-Building,
allow,5634,rtmpt,5634,5634,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,16,tcp,0003C102241,104296,172.24.16.203,1359,,CoreEth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,119674,172.21.31.129,57811,,VPlant-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,93130,172.21.31.129,65030,,VPlant-Building,
allow,1328,freenet,1328,1328,any,10.199.7.12,,63293,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,8,udp,0003C102241,103756,172.21.0.143,63293,horry\schedule,CoreEth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92994,172.21.31.129,57076,,VPlant-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98850,172.21.31.129,56636,,VPlant-Building,
allow,5615,rtmpt,5615,5615,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,1,,0.0.0.0,0,0.0.0.0,0,15,tcp,0003C102241,112408,172.21.23.238,2751,,VAdmin-Building,
allow,1255,rtmpt,1255,1255,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,101209,172.24.16.201,1318,,CoreEth1-2_Zone,
allow,5381,rtmpt,5381,5381,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,16,tcp,0003C102241,76963,172.24.16.201,1311,,CoreEth1-2_Zone,
allow,86121,http-proxy,86121,86121,streaming-media,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,81,tcp,0003C102241,90722,172.24.16.201,1319,,CoreEth1-2_Zone,
allow,88006,http-proxy,88006,88006,streaming-media,172.21.4.140,,8080,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,105,tcp,0003C102241,93495,172.21.33.153,2650,,VPlant-Building,
allow,1655,http-proxy,1655,1655,business-and-economy,172.21.4.140,,8080,,VPlant-ITConn,,5,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,101590,172.21.31.135,2653,,VPlant-Building,
allow,1655,http-proxy,1655,1655,business-and-economy,172.21.4.140,,8080,,VPlant-ITConn,,5,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,185716,172.21.31.135,2652,,VPlant-Building,
allow,10085,rtmpt,10085,10085,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,18,tcp,0003C102241,88157,172.24.16.203,1362,,CoreEth1-2_Zone,
allow,10085,rtmpt,10085,10085,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,18,tcp,0003C102241,81120,172.24.16.201,1320,,CoreEth1-2_Zone,
allow,10266,rtmpt,10266,10266,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,20,tcp,0003C102241,95506,172.21.23.238,2752,,VAdmin-Building,
allow,1188,msrpc,1188,1188,any,172.21.1.213,,135,,VAdmin-ITConn,,15,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,110352,172.21.23.120,3183,,VAdmin-Building,
allow,1506,ms-netlogon,1506,1506,any,172.21.1.211,,1026,,VAdmin-ITConn,,15,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,97327,172.21.23.120,3188,,VAdmin-Building,
allow,1188,msrpc,1188,1188,any,172.21.1.211,,135,,VAdmin-ITConn,,15,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,101089,172.21.23.120,3187,,VAdmin-Building,
allow,172,dns,172,172,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,110430,172.21.34.196,55490,,VPlant-Building,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,222320,172.21.31.129,59764,,VPlant-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,100854,172.21.31.129,49310,,VPlant-Building,
allow,1776,http-proxy,1776,1776,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,67,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,75349,172.24.16.203,3915,,CoreEth1-2_Zone,
allow,2342,ms-netlogon,2342,2342,any,172.21.1.213,,1026,,VAdmin-ITConn,,30,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,89876,172.21.21.173,4584,,VAdmin-Building,
allow,1188,msrpc,1188,1188,any,172.21.1.213,,135,,VAdmin-ITConn,,30,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,33710,172.21.21.173,4583,,VAdmin-Building,
allow,506,snmp,506,506,any,172.21.34.61,,161,,VPlant-Building,,19,,0.0.0.0,0,0.0.0.0,0,4,udp,0003C102241,84739,172.21.3.11,2075,,VPlant-ITConn,
allow,1272833,ssl,1272833,1272833,unknown,10.199.3.51,,443,,FWeth1-2_Zone,,120,,0.0.0.0,0,0.0.0.0,0,1148,tcp,0003C102241,61504,172.24.1.98,1376,,CoreEth1-2_Zone,
allow,468,ldap,468,468,any,172.21.1.213,,389,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,73234,172.21.21.133,2334,,VAdmin-Building,
allow,984,syslog,984,984,any,172.21.221.111,,514,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,4,udp,0003C102241,98689,66.153.208.227,49222,,FWeth1-2_Zone,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97072,172.21.31.129,65340,,VPlant-Building,
allow,108,insufficient-data,108,108,any,172.24.1.91,,902,,CoreEth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,1,udp,0003C102241,93067,10.199.1.201,29270,,FWeth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,105507,172.21.31.129,59895,,VPlant-Building,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97863,172.21.31.129,65029,,VPlant-Building,
allow,4859,ssl,4859,4859,private-ip-addresses,172.17.1.250,,8080,,FWeth1-2_Zone,,6,,0.0.0.0,0,0.0.0.0,0,20,tcp,0003C102241,101350,172.24.16.203,1222,,CoreEth1-2_Zone,
allow,184635,http-proxy,184635,184635,business-and-economy,172.17.1.253,,8080,,FWeth1-2_Zone,,13,,0.0.0.0,0,0.0.0.0,0,246,tcp,0003C102241,92837,172.21.17.233,61045,horry\btodd,CoreEth1-2_Zone,
allow,3401,http-proxy,3401,3401,news-and-media,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,11,tcp,0003C102241,84725,172.24.16.201,1314,,CoreEth1-2_Zone,
allow,1053,rtmpt,1053,1053,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,1,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,94704,172.24.16.203,1356,,CoreEth1-2_Zone,
allow,1081,rtmpt,1081,1081,unknown,172.21.4.140,,8080,,VAdmin-ITConn,,1,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,94153,172.21.23.210,3651,,VAdmin-Building,
allow,5772,web-browsing,5772,5772,private-ip-addresses,10.179.250.40,,8080,,FWeth1-2_Zone,,10,,0.0.0.0,0,0.0.0.0,0,21,tcp,0003C102241,104979,172.21.4.72,48067,,CoreEth1-2_Zone,
allow,5845,active-directory,5845,5845,any,172.21.1.213,,1026,,VPlant-ITConn,,59,,0.0.0.0,0,0.0.0.0,0,22,tcp,0003C102241,90663,172.21.31.130,1509,,VPlant-Building,
allow,3369,snmp,3369,3369,any,10.133.131.83,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,70783,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3360,snmp,3360,3360,any,10.133.131.124,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,97816,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3366,snmp,3366,3366,any,10.133.99.193,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,93962,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3369,snmp,3369,3369,any,10.133.66.66,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,9648,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3361,snmp,3361,3361,any,10.133.131.39,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,100688,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3368,snmp,3368,3368,any,10.133.192.64,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,90074,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3367,snmp,3367,3367,any,10.134.69.62,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,100444,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,124,incomplete,124,124,any,69.31.28.176,,80,,CoreEth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,119557,172.21.17.222,3680,,FWeth1-2_Zone,
allow,124,incomplete,124,124,any,69.31.28.176,,80,,FWeth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,2,tcp,0003C102241,126870,172.21.17.222,3680,horry\tlee,CoreEth1-2_Zone,
allow,3358,snmp,3358,3358,any,10.133.98.94,,161,,FWeth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,107187,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3366,snmp,3366,3366,any,10.133.67.14,,161,,FWeth1-2_Zone,,3,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,1270,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3208,snmp,3208,3208,any,10.133.67.11,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,103449,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3233,snmp,3233,3233,any,10.133.66.42,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,109466,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3361,snmp,3361,3361,any,10.133.1.203,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,104969,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3326,snmp,3326,3326,any,10.134.86.169,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,87428,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3236,snmp,3236,3236,any,10.133.66.57,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,29630,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3237,snmp,3237,3237,any,10.134.8.191,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,92971,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3366,snmp,3366,3366,any,10.134.87.85,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,96607,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3357,snmp,3357,3357,any,10.134.88.38,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,107032,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3361,snmp,3361,3361,any,10.134.86.192,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,96728,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3356,snmp,3356,3356,any,10.134.88.84,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,90040,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3368,snmp,3368,3368,any,10.134.87.249,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,103845,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3356,snmp,3356,3356,any,10.134.87.11,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,99571,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
allow,3357,snmp,3357,3357,any,10.134.64.251,,161,,FWeth1-2_Zone,,4,,0.0.0.0,0,0.0.0.0,0,22,udp,0003C102241,102595,172.21.221.122,2339,horry\csmith,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,109961,172.24.16.201,1825,,CoreEth1-2_Zone,
alert,,web-browsing,,,unknown,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,100496,172.21.22.205,4772,,VAdmin-Building,
alert,,web-browsing,,,internet-portals,172.21.4.140,,8080,,VAdmin-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,92111,172.21.22.205,4773,,VAdmin-Building,
alert,,web-browsing,,,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,94512,172.24.16.201,1826,,CoreEth1-2_Zone,
alert,,web-browsing,,,internet-portals,172.17.1.250,,8080,,FWeth1-2_Zone,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,113794,172.24.16.201,1827,,CoreEth1-2_Zone,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,104415,172.21.32.144,3539,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,114001,172.21.32.144,3540,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,1254,172.21.32.144,3541,,VPlant-Building,
alert,,web-browsing,,,news-and-media,172.21.4.140,,8080,,VPlant-ITConn,client-to-server,,,0.0.0.0,0,0.0.0.0,0,,tcp,0003C102241,95814,172.21.32.144,3542,,VPlant-Building,
