activity_id,activity_name,actor.authorizations[0].policy.uid,actor.session.uid,app_name,bandwidth,category_name,category_uid,class_name,class_uid,connection_info.direction_id,connection_info.protocol_num,dataSource.category,dataSource.name,dataSource.vendor,device.domain,device.name,device.uid,dst_endpoint.interface_name,dst_endpoint.ip,dst_endpoint.location.country,dst_endpoint.port,duration,durationdelta,event.type,message,metadata.log_name,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.uid,metadata.version,metric,monitor,observables[0].name,observables[0].type,observables[0].type_id,observables[0].value,observables[1].name,observables[1].type,observables[1].type_id,observables[1].value,path1,rcvdpktdelta,sentpktdelta,session,severity,severity_id,src_endpoint.interface_name,src_endpoint.ip,src_endpoint.location.country,src_endpoint.port,src_endpoint.svc_name,status_detail,tag,thread,time,timestamp,timezone_offset,totalsession,traffic.bytes_in,traffic.bytes_out,traffic.packets_in,traffic.packets_out,type_name,type_uid,unmapped.action,unmapped.addr,unmapped.appcat,unmapped.cpu,unmapped.date,unmapped.devid,unmapped.devname,unmapped.disk,unmapped.disklograte,unmapped.dstintfrole,unmapped.fazlograte,unmapped.freediskstorage,unmapped.interface,unmapped.level,unmapped.logdesc,unmapped.mem,unmapped.msg,unmapped.policytype,unmapped.rcvddelta,unmapped.sentdelta,unmapped.setuprate,unmapped.srcintfrole,unmapped.sysuptime,unmapped.total,unmapped.trandisp,unmapped.type,unmapped.used,unmapped.vd,unmapped.waninfo,value
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,CvPVBkgp,,,log_session_1364049058011816275,3,,,,,,,,logVolume,metalog,,1722181200032323695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,rPrsbLreI,,,log_session_1364049058011816275,3,,,,,,,,logVolume,metalog,,1722181200032334402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
6,traffic,6,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,Workday,,Network Activity,4,Network Activity,4001,5,58,security,FortiGate,Fortinet,sxSP,FW-PALOALT02-SEC,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,vvIW5,192.168.0.7,EyfrwECr,514,253,,traffic,-,local,1722181367031705274,FortiGate,Fortinet,f073c7e0-8646-4f9a-90a2-1f02c051b289,2.5.2,,agentSyslog,DKO_kGzOWVgV.SK,Cw LavoepM,5,547.31.56.61,MhM_BNGeLqTK.Rt,kI YHpJHAa,5,095.86.33.29,,,,log_session_6649948535594099433,3,99,HJge,172.16.0.2,United States,37076,NFadAH,,,log_2,0601354615947,1722181367031705274,-533,,6,7951,4,6,Network Activity: Traffic,400106,accept,,mSflWYZcS,,3191-50-59,,,,,UjOyMOkIp,,,,notice,,,,,,,,MYMOzWMGH,,,jepv,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,StJodwLp,,,log_session_1360866926983627475,3,,,,,,,,logVolume,metalog,,1722181380029705214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,AOLfYZzSE,,,log_session_1360866926983627475,3,,,,,,,,logVolume,metalog,,1722181380029715512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
99,connector,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,connector,-,connector,1722181442393498334,FortiGate,Fortinet,63547fc9-049d-4e7e-8b3f-68e5b18a0e44,1.6.4,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,1,,,,,,,,log_2,3703876404260,1722181442393498334,-087,,,,,,Base Event: Other,99,,yVKdJD_uEd_rDVpYyFehj_FBMAnwN,,,3302-86-63,FAvvyH-I231fCZHS,AroWiK-B350TQXgR,,,,,,,information,GekGUCv NvwyJcD SDXAbRY.,,EwUEEgN KJp GeEMpP_Gxl_JpRYPElvKJ_HEKfISH,,,,,,,,,qQNsW,,gslJ,,
6,traffic,9,49fe3192-6e6a-4a93-9a8c-bcf7c4f8729d,Datadog,,Network Activity,4,Network Activity,4001,4,1,security,FortiGate,Fortinet,YBUV,FW-EX01-DEV,ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,Kanz3,198.51.100.3,wkUmyQ mmwRax,443,0,,traffic,-,local,1722181447511701915,FortiGate,Fortinet,8b201ded-12c1-4a3b-8a36-df548fa0a745,2.1.1,,agentSyslog,pZk_uXqSzvZH.Hs,tn IRhxGSJ,0,942.53.45.02,tSk_jBmqYulj.fG,uB wdDlgnE,9,634.853.473.9,,,,log_session_6649948535594099433,3,99,ZGoK,172.16.0.1,United States,6323,KUunl,,,log_2,1931361949906,1722181447511701915,-416,,7453,5338,53,79,Network Activity: Traffic,400106,server-rst,,uGLIgboOt,,2623-44-67,,,,,KFeXTLDBt,,,,notice,,,,,,,,fLkGpdFqE,,,EPhk,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,HTvpmuDG,,,log_session_1360866926983627475,3,,,,,,,,logVolume,metalog,,1722181470018049758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,lJdBKODgm,,,log_session_1360866926983627475,3,,,,,,,,logVolume,metalog,,1722181470018065487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
99,system,,,,8/7,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722181484771977678,FortiGate,Fortinet,26887007-869d-4ff2-bc5b-44a8c07db4d9,3.4.8,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,,,log_2,8814417495109,1722181484771977678,-498,0,,,,,Base Event: Other,99,perf-stats,,,5,8618-82-83,oqhKYo-Z713HDRLo,WzsuUN-G935PHGxh,6,7,,7,90288,,notice,zzjPWO jEeKEpRTlUM ctNWgJwKWZ,84,"LIenMQHcAOV cpLVHeFVUi: whhLEuA fYD: 1, dvFIWb:  00, SjkNAZQFJz sUYJdxny:  5, aLDCG-ictV: 6",,,,7,,076060,,,ULFwW,,FNtl,d/u,
6,traffic,0,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,Slack,,Network Activity,4,Network Activity,4001,4,2,security,FortiGate,Fortinet,vROg,LB-LOAD02-DR,8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,sKtM,203.0.113.2,oFnPWPHM,80,1,,traffic,-,local,1722181485841703654,FortiGate,Fortinet,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,0.6.8,,agentSyslog,ahC_wrFdPNWG.tR,Jl YIcoxjd,7,047.6.0.3,vxm_BGefVtte.Nv,AA tKrUyZn,6,767.9.2.8,,,,log_session_6649948535594099433,3,99,xBYB,198.51.100.7,United States,69198,EPcw,,,log_2,2262542378926,1722181485841703654,-252,,968,551,5,5,Network Activity: Traffic,400106,close,,OeLSGfKJl,,8754-45-31,,,,,lzmAKkzPl,,,,notice,,,,,,,,HmXNdjKMM,,,yDVY,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,XtZwWJCS,,,log_session_1360866926983627475,3,,,,,,,,logVolume,metalog,,1722181500017774190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,GGHSSwsGp,,,log_session_1360866926983627475,3,,,,,,,,logVolume,metalog,,1722181500017785652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6,traffic,2,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,Oracle Cloud,,Network Activity,4,Network Activity,4001,9,9,security,FortiGate,Fortinet,hJoX,LB-LOAD02-DR,6a271f0d-af67-4e3b-9dfe-39909bb3e376,UFlz7,192.0.2.2,DxriHc WNpfAw,443,01,,traffic,-,local,1722181541431704020,FortiGate,Fortinet,8f03b7f1-f632-4a98-832c-99d1460b33ea,4.6.3,,agentSyslog,XdJ_fdjhwJfZ.AW,Xr VmQkNOa,9,391.76.27.44,DbJ_fDpcdYoW.YN,fw ACedgwJ,4,823.372.305.4,,,,log_session_6649948535594099433,3,99,ZlFx,10.0.0.5,Mexico,8060,xWRbs,,,log_2,2571066994246,1722181541431704020,-761,,61132,3286,59,66,Network Activity: Traffic,400106,server-rst,,kzJJeTzrD,,5463-57-83,,,,,ioeOsuEFQ,,,,notice,,,,,,,,XlZDBcQbZ,,,VZfz,,,,,
99,system,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722181548423208903,FortiGate,Fortinet,f54de0da-89e3-4f11-91de-3c7a7ad5e372,1.9.3,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,-,,log_2,9064985197539,1722181548423208903,-321,,,,,,Base Event: Other,99,,,,,8177-04-56,LmLWEX-A119nInSc,VCHchk-w399DwTzP,,,,,,,notice,bWfuRhqPG GCjBtL FgkKicXeW,,GdVsbLetj bNbCciZRz FLybeo BFGW=QlZ HzLC=bBZ lGwF=hqX AXWN(4.58850) DEJb 768.486.133.8:143,,,,,,,,,vXNFs,,DqqD,,
6,traffic,2,b68c8b07-e684-4a23-9c7f-d927c6f23f19,LogMeIn,,Network Activity,4,Network Activity,4001,7,7,security,FortiGate,Fortinet,ALxq,GW-FW03-STAGE,14e8d26d-62df-4bb2-9440-5abbe9d50024,QIwA6,192.0.2.2,yLjTQp yIQTJD,443,05,,traffic,-,local,1722181553521705702,FortiGate,Fortinet,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,0.5.7,,agentSyslog,yvS_LQsvnhzl.eY,XS uXKrxLP,2,395.78.68.56,kCv_JmzWiPhp.jd,kP fjwQXIc,0,902.199.708.2,,,,log_session_6649948535594099433,3,99,UzyZ,203.0.113.9,Germany,6489,NuvSl,,,log_2,8730202277691,1722181553521705702,-680,,062807,2944,207,75,Network Activity: Traffic,400106,server-rst,,uxdfbSMLs,,3864-13-25,,,,,BvXLuJKnm,,,,notice,,,,,,,,iyXmhPVat,,,OKBz,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,uSBEtQoG,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181560133646863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,mZSEoYmTx,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181560133657316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,traffic,3,7f71a485-499e-42f5-9c49-1e2e4cb4870f,Google Workspace,,Network Activity,4,Network Activity,4001,2,99,security,FortiGate,Fortinet,fMIz,CLUSTER-DB05-INT,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,dasF4,192.0.2.7,tscNQe FdGftH,123,410,,traffic,-,local,1722181566071703738,FortiGate,Fortinet,5b6359b4-7600-4b58-9c63-e06b23f9ab87,6.3.9,,agentSyslog,ist_klNThrWH.LW,Fn vNSvpaF,9,648.99.59.63,GsU_RoTJldze.pr,Un LXGxrkE,5,484.43.773.70,,,,log_session_6649948535594099433,3,99,gxlx,192.0.2.2,Mexico,760,xwd,,,log_2,4233047740249,1722181566071703738,-966,,86,57,4,5,Network Activity: Traffic,400106,accept,,XFUUBesSt,,8159-00-57,,,,,tYHTcsUtt,,,,notice,,,,,,,,jGIJxUirM,,,vthC,,,,,
6,traffic,4,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,Dropbox,,Network Activity,4,Network Activity,4001,3,73,security,FortiGate,Fortinet,FQVq,NAS-STOR01-UAT,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,eVfb3,203.0.113.0,LYErdA DOwswO,123,807,,traffic,-,local,1722181566071710478,FortiGate,Fortinet,0eaf3430-0ea6-48f4-9604-e0a2f07e5b6d,1.7.9,,agentSyslog,ZWX_MLOQdmdf.Cd,CY lrQjUih,9,075.77.81.41,Win_tFlhGsXA.uJ,gu AXGqdwg,8,831.93.490.24,,,,log_session_6649948535594099433,3,99,houu,192.0.2.7,United States,436,wnM,,,log_2,2801677413651,1722181566071710478,-175,,60,93,7,1,Network Activity: Traffic,400106,accept,,hzUxJGJEd,,8807-71-79,,,,,DSTDIlHfe,,,,notice,,,,,,,,zUdbEqudF,,,QIHS,,,,,
6,traffic,2,c109d1c1-af2a-450c-a7ea-d9514a9d1402,GitHub,,Network Activity,4,Network Activity,4001,0,46,security,FortiGate,Fortinet,dYWo,FW-EX01-DEV,3d1bfa42-d1f7-4a95-bd61-0dd219cde31d,DUVT3,198.51.100.5,rlWWjf GLgycI,123,209,,traffic,-,local,1722181566071714934,FortiGate,Fortinet,a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,4.9.2,,agentSyslog,udm_ozuheVjg.Lr,qC Gvcuxrc,5,533.79.63.29,BfA_BfwPdnZw.Yq,Wg vVdwiHg,9,006.50.591.85,,,,log_session_6649948535594099433,3,99,FaZJ,192.168.0.4,Germany,976,eHl,,,log_2,1547293969925,1722181566071714934,-619,,70,38,1,9,Network Activity: Traffic,400106,accept,,iEYrJhvqP,,9220-40-00,,,,,KaGqtKkTb,,,,notice,,,,,,,,SXgxFZaBm,,,yZem,,,,,
6,traffic,0,883a35a5-4e3c-4a0c-a7f9-4f6a1a6b461e,Atlassian,,Network Activity,4,Network Activity,4001,6,40,security,FortiGate,Fortinet,XhOT,SRV-WEB02-QA,26887007-869d-4ff2-bc5b-44a8c07db4d9,Qdma6,198.51.100.8,ybaiOK vXRMwU,123,060,,traffic,-,local,1722181566071716005,FortiGate,Fortinet,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,1.2.2,,agentSyslog,Run_LVogbUpd.Pf,gz xwUmKMT,4,544.28.39.94,TeS_DKrmSrbg.Tw,Gf hziHuaL,0,747.59.973.23,,,,log_session_6649948535594099433,3,99,xxoe,172.16.0.1,United States,693,oyv,,,log_2,3597645740222,1722181566071716005,-993,,54,34,4,4,Network Activity: Traffic,400106,accept,,vSThPySEs,,6995-56-13,,,,,XEhiMmney,,,,notice,,,,,,,,uIgteyNhL,,,rhny,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,rHdsALmn,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181590017277187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0474
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,XxSoBLLqg,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181590017287238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
6,traffic,6,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,Box,,Network Activity,4,Network Activity,4001,0,12,security,FortiGate,Fortinet,hdkN,CLUSTER-DB05-INT,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,JLLN6,192.168.0.1,OfAwmQke,514,342,935,traffic,-,local,1722181747191704936,FortiGate,Fortinet,8b201ded-12c1-4a3b-8a36-df548fa0a745,0.7.7,,agentSyslog,ikF_bNHUEZpq.QE,Vk hZmdJwL,3,559.55.11.25,QhD_hULmEFuM.vc,Gw eedUfrl,3,608.48.51.46,,6,4,log_session_6649948535594099433,3,99,BGkt,172.16.0.3,United States,16378,vClGOO,,,log_2,1819173979048,1722181747191704936,-971,,9,4257,0,68,Network Activity: Traffic,400106,accept,,CAzvsBhYD,,0612-34-18,,,,,xRdgorYRd,,,,notice,,,,,3,2300,,mMYVzJzfw,,,vxUW,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,XNqkqZKg,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181770036466201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,gAbjurfSB,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181770036476999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
99,system,,,,8/6,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722181784769211078,FortiGate,Fortinet,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,2.9.2,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,,,log_2,2966794866147,1722181784769211078,-258,3,,,,,Base Event: Other,99,perf-stats,,,6,8694-58-35,ZTSngR-K032lUVCI,kqRRWR-C431CKVZy,9,6,,0,99091,,notice,luFcgl TVjqsEPgFxw TACBdhRZSN,08,"TzzxyCGHxSz VeVnoCbEZS: RRTLskM VHh: 1, lNJRHI:  72, YooRKUDeFh lqfTWBFH:  7, CZZTv-eYdO: 9",,,,8,,243011,,,EWwfs,,sXtq,C/A,
6,traffic,1,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,Twilio,,Network Activity,4,Network Activity,4001,8,6,security,FortiGate,Fortinet,ZzZz,LB-LOAD02-DR,0eaf3430-0ea6-48f4-9604-e0a2f07e5b6d,IpQs,172.16.0.9,tSdtTjlU,80,8,,traffic,-,local,1722181785831700564,FortiGate,Fortinet,d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,7.7.1,,agentSyslog,OHA_joNlDJEd.RT,Me KoiIxGD,1,494.9.9.2,kin_faUQULSR.PZ,ce IYTANcd,7,627.3.1.0,,,,log_session_6649948535594099433,3,99,uNaU,8.8.8.8,Mexico,92704,uCHZ,,,log_2,6518095273105,1722181785831700564,-732,,726,035,8,2,Network Activity: Traffic,400106,close,,bmQGNZKuB,,9488-17-93,,,,,PTkOaOlZY,,,,notice,,,,,,,,XJwUmzndS,,,eVzK,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,TuJsLFZG,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181800021881807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,zsyxcahTV,,,log_session_1362538372647715345,3,,,,,,,,logVolume,metalog,,1722181800021922856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6,traffic,5,8b201ded-12c1-4a3b-8a36-df548fa0a745,AWS S3,,Network Activity,4,Network Activity,4001,4,95,security,FortiGate,Fortinet,Pqpo,GW-FW03-STAGE,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,LllE5,203.0.113.0,ssfqRyui,514,030,,traffic,-,local,1722181966721703995,FortiGate,Fortinet,1f44e110-3f62-426d-bdff-7c4281b5e990,9.7.5,,agentSyslog,ogl_cVJvdrqZ.TW,Ha fBKtwSk,4,583.53.04.96,VXl_putUffeg.Hw,VQ mJrTumF,7,444.20.45.79,,,,log_session_6649948535594099433,3,99,vGUe,198.51.100.6,Canada,78730,JbGeNW,,,log_2,9447110436810,1722181966721703995,-145,,9,1338,8,3,Network Activity: Traffic,400106,accept,,uYklrTQXw,,2109-34-85,,,,,GrURVSmpK,,,,notice,,,,,,,,iflKFrNeX,,,VpOM,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,BnlSxMQB,,,log_session_1360065952012432455,3,,,,,,,,logVolume,metalog,,1722181980022133291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,zsyufzeMJ,,,log_session_1360065952012432455,3,,,,,,,,logVolume,metalog,,1722181980022143178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
99,connector,,,,,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,connector,-,connector,1722182042560625854,FortiGate,Fortinet,4e09f1c4-2999-451c-9426-15a9e254e23d,6.6.6,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,1,,,,,,,,log_2,7527653440755,1722182042560625854,-070,,,,,,Base Event: Other,99,,ZLEzeA_nMy_hCYiVTeJfm_FqvFbmV,,,9495-05-42,BocnFn-G526Qehqe,tmIyOL-C843CsHgf,,,,,,,information,kyFSgaN CmOxzcU YuXEKLv.,,YHCruBE tAa dNqMxS_hOG_awKKyKkRbd_dPaxsIm,,,,,,,,,MDLzt,,BLvH,,
6,traffic,4,f719864a-d489-4483-b8a4-c235cf6f32e1,Stripe,,Network Activity,4,Network Activity,4001,7,4,security,FortiGate,Fortinet,rDuf,LB-LOAD02-DR,ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,kYZX3,172.16.0.8,mlWkmC LkGEih,443,1,,traffic,-,local,1722182047661703472,FortiGate,Fortinet,7f71a485-499e-42f5-9c49-1e2e4cb4870f,0.7.8,,agentSyslog,tLc_QkOlOTZN.rX,Zu prDUawA,2,892.57.70.52,vkb_RPcrrSkd.gg,JM wmfjYuE,0,105.424.574.6,,,,log_session_6649948535594099433,3,99,gJCF,1.1.1.1,United States,7007,cWrih,,,log_2,9771341871932,1722182047661703472,-076,,8945,0745,07,41,Network Activity: Traffic,400106,server-rst,,BuoASSqqD,,7008-07-11,,,,,yWsfHuOhQ,,,,notice,,,,,,,,hWADQFGYV,,,XRpu,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,mIZFeNvm,,,log_session_1360065952012432455,3,,,,,,,,logVolume,metalog,,1722182070085042895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,aqwolXGtv,,,log_session_1360065952012432455,3,,,,,,,,logVolume,metalog,,1722182070085051773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
99,system,,,,4/9,Uncategorized,0,Base Event,0,,,security,FortiGate,Fortinet,,,,,,,,,,system,-,system,1722182084769077833,FortiGate,Fortinet,f54de0da-89e3-4f11-91de-3c7a7ad5e372,6.4.2,,agentSyslog,,,,,,,,,,,,log_session_6649948535594099433,3,99,,,,,,,,log_2,7836010233645,1722182084769077833,-560,4,,,,,Base Event: Other,99,perf-stats,,,4,7868-61-49,JjejWP-Q667Fvqnz,vygvRw-p279kMfyo,2,0,,5,13056,,notice,DlYuqH PhfFptcEork tFLpFybejK,72,"xZSXPGMcWLJ EjkAQGDpXq: mWpWHRJ PGO: 5, kSxYRM:  63, bJemKTukBC PbzaikSk:  8, TOdEH-YBPl: 0",,,,3,,089405,,,ojjGJ,,DIpT,J/w,
6,traffic,4,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,ZenDesk,,Network Activity,4,Network Activity,4001,5,8,security,FortiGate,Fortinet,ltts,GW-FW03-STAGE,81d09fe3-3560-47fb-b1a7-3035a8252bbd,fJor,192.0.2.8,yyaNHqBD,80,8,,traffic,-,local,1722182085841705373,FortiGate,Fortinet,42d0d22a-7f8a-4966-9754-257b6e525eb4,4.4.0,,agentSyslog,qjc_cvNjXUcY.DH,Mv yuYGaHD,2,850.4.9.1,JxP_AZlOrNWI.SQ,UU LMHYDuY,8,973.6.7.0,,,,log_session_6649948535594099433,3,99,Njpj,10.0.0.6,Mexico,09419,yymO,,,log_2,3924179788367,1722182085841705373,-204,,943,491,8,2,Network Activity: Traffic,400106,close,,xtkClMWwe,,8252-70-21,,,,,hOaJDHwqA,,,,notice,,,,,,,,MfJbTWdJh,,,ueQR,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,FcwZijap,,,log_session_1360065952012432455,3,,,,,,,,logVolume,metalog,,1722182100026726180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,RwpNZGBmD,,,log_session_1360065952012432455,3,,,,,,,,logVolume,metalog,,1722182100026734795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
6,traffic,5,04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,LogMeIn,,Network Activity,4,Network Activity,4001,8,85,security,FortiGate,Fortinet,nWbi,NAS-STOR01-UAT,7f71a485-499e-42f5-9c49-1e2e4cb4870f,eOnW4,198.51.100.9,zfTBbdyz,53,6551,614,traffic,-,local,1722182222721703986,FortiGate,Fortinet,49fe3192-6e6a-4a93-9a8c-bcf7c4f8729d,7.6.9,,agentSyslog,BFc_RdgzaWcj.ND,dX VJtiyLQ,4,652.29.73.36,yMF_OCxgvHgA.Wl,FJ TAAVhqc,2,760.77.5.7,,7,2,log_session_6649948535594099433,3,99,bclV,10.0.0.9,China,2330,szZ,,,log_2,2501899715877,1722182222721703986,-721,,89747,3520,888,155,Network Activity: Traffic,400106,accept,,muXLxOutH,,0063-61-64,,,,,qYmhFUvKX,,,,notice,,,,,3460,758,,stnCPmyoT,,,qhVQ,,,,,
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logBytes,,,,,,,,,,ghvmLOCC,,,log_session_1360341533999511235,3,,,,,,,,logVolume,metalog,,1722182250054089221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173
,,,,,,,,,,,,,FortiGate,Fortinet,,,,,,,,,,,-,,,,,,,logEvents,,,,,,,,,,ctFMqFVFY,,,log_session_1360341533999511235,3,,,,,,,,logVolume,metalog,,1722182250054099921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,traffic,9,8f03b7f1-f632-4a98-832c-99d1460b33ea,AWS S3,,Network Activity,4,Network Activity,4001,7,68,security,FortiGate,Fortinet,iyLR,GW-FW03-STAGE,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,RaCy4,192.168.0.2,CKXvzy emPxgr,123,267,,traffic,-,local,1722182286071703756,FortiGate,Fortinet,0eaf3430-0ea6-48f4-9604-e0a2f07e5b6d,6.2.1,,agentSyslog,tzj_tEOKwhvI.lN,WH mOijdZH,1,689.72.77.41,lLq_lPeyNEUL.Vl,uY FUAKEog,0,893.07.813.93,,,,log_session_6649948535594099433,3,99,CpwK,192.168.0.8,Russia,675,cNR,,,log_2,6828049001604,1722182286071703756,-782,,37,74,5,2,Network Activity: Traffic,400106,accept,,LpFNuaGFI,,2969-30-54,,,,,NXnGnzHMq,,,,notice,,,,,,,,xooAvKvAF,,,NhkD,,,,,
