CacheCacheStatus,CacheReserveUsed,CacheResponseBytes,CacheResponseStatus,CacheTieredFill,ClientASN,ClientCountry,ClientDeviceType,ClientIP,ClientIPClass,ClientMTLSAuthCertFingerprint,ClientMTLSAuthStatus,ClientRegionCode,ClientRequestBytes,ClientRequestHost,ClientRequestMethod,ClientRequestPath,ClientRequestProtocol,ClientRequestReferer,ClientRequestScheme,ClientRequestSource,ClientRequestURI,ClientRequestUserAgent,ClientSSLCipher,ClientSSLProtocol,ClientSrcPort,ClientTCPRTTMs,ClientXRequestedWith,ContentScanObjResults,ContentScanObjTypes,EdgeCFConnectingO2O,EdgeColoCode,EdgeColoID,EdgeEndTimestamp,EdgePathingOp,EdgePathingSrc,EdgePathingStatus,EdgeRateLimitAction,EdgeRateLimitID,EdgeRequestHost,EdgeResponseBodyBytes,EdgeResponseBytes,EdgeResponseCompressionRatio,EdgeResponseContentType,EdgeResponseStatus,EdgeServerIP,EdgeStartTimestamp,EdgeTimeToFirstByteMs,FirewallMatchesActions,FirewallMatchesRuleIDs,FirewallMatchesSources,OriginDNSResponseTimeMs,OriginIP,OriginRequestHeaderSendDurationMs,OriginResponseBytes,OriginResponseDurationMs,OriginResponseHTTPExpires,OriginResponseHTTPLastModified,OriginResponseHeaderReceiveDurationMs,OriginResponseStatus,OriginResponseTime,OriginSSLProtocol,OriginTCPHandshakeDurationMs,OriginTLSHandshakeDurationMs,ParentRayID,RayID,SecurityLevel,SmartRouteColoID,UpperTierColoID,WAFAction,WAFAttackScore,WAFFlags,WAFMatchedVar,WAFProfile,WAFRCEAttackScore,WAFRuleID,WAFRuleMessage,WAFSQLiAttackScore,WAFXSSAttackScore,WorkerCPUTime,WorkerStatus,WorkerSubrequest,WorkerSubrequestCount,WorkerWallTimeUs,ZoneName,cloudflare,dataSource.category,dataSource.name,dataSource.vendor,message,session,severity,thread,timestamp
hGdfHnZ,DfZGV,3841,244,False,1076256770860691142,us,hVGwVGY,203.0.113.5,noRecord,,GdwdGXd,CA,6111,na.example.cloud:443,POST,/security/logs/authorization,HTTP/1.1,https://www.flimflam.biz,https,VGVifZZ,/api/v1/categories,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-DES-CBC3-SHA,TLSv1.3,24644,1,,[],[],DfZGV,VZl,6,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,2,1230,1,application/json,200,192.168.0.3,2426-42-26V26:41:24G,261,[GwnY],19a1d2a0-29e7-4bd4-86d5-11c137efbd0c,[KnfVXfZZlGGVGH],2,203.0.113.1,4,4,216,,,46,244,216444444,VhVp2.2,4,4,4,46f14122iV4661h1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3892,244,False,1229878549335981762,us,hVGwVGY,203.0.113.1,noRecord,,GdwdGXd,OH,6161,na.acme.cloud:443,POST,/oauth2/v1/introspect,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/auth,Apache-HttpClient/4.5.13 (Java/11.0.19),RC4-SHA,TLSv1.2,6224,11,,[],[],DfZGV,YMV,111,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,113,1376,0.86,application/json,200,10.0.0.9,2426-42-26V26:41:24G,161,[GwnY],078e33c9-b134-4125-92e1-f4e3f9a641a7,[KnfVXfZZlGGVGH],4,1.1.1.1,4,4,112,,,121,244,112444444,VhVp2.2,4,4,4,46f14122fVV621K2,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2509,244,False,1515873019366026880,es,hVGwVGY,192.0.2.5,noRecord,,GdwdGXd,MD,1426,na.example.cloud:443,POST,/oauth2/v1/introspect,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/auth,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.3,11111,106,,[],[],DfZGV,MiV,166,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,20,1251,1,application/json,200,198.51.100.6,2426-42-26V26:41:24G,12,[GwnY],d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,[KnfVXfZZlGGVGH],2,1.1.1.1,4,4,14,,,14,244,14444444,VhVp2.2,4,4,4,46f14122hViV126h,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
GdwdGXd,DfZGV,0,4,False,970001523870317610,us,hVGwVGY,172.16.0.4,noRecord,,GdwdGXd,CA,1241,sw.example.cloud:443,GET,/audit/logs/network,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/settings,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2866.71 Safari/537.36",DHE-RSA-AES256-GCM-SHA384,TLSv1.3,26242,1,,[],[],DfZGV,VZl,661,2426-42-26V26:41:24G,XZ,KnZVVfZfGVhDnfVXfZZ,df,,4,na.example.cloud:443,2022,2487,2.43,text/html,403,10.0.0.3,2426-42-26V26:41:24G,22,[iZGZw],8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,[KnfVXfZZlGGVGH],4,10.0.0.1,4,4,4,,,4,4,4,GdwdGXd,4,4,4,46f141216f46ZK11,Gdw,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2495,244,False,136688889887888772,au,hVGwVGY,192.0.2.1,noRecord,,GdwdGXd,NSW,24126,ns.example.com:443,POST,/security/logs/authentication-failures,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/settings,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-GCM-SHA384,TLSv1.2,61261,3,,[],[],DfZGV,VwV,26,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,33,1264,1,application/json,200,192.168.0.6,2426-42-26V26:41:24G,11,[GwnY],ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,[KnfVXfZZlGGVGH],4,8.8.8.8,4,4,14,,,21,244,14444444,VhVp2.2,4,4,4,46f1412441146f12,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3870,244,False,970001523870317610,us,hVGwVGY,192.0.2.6,noRecord,,GdwdGXd,OR,1624,na.example.cloud:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.20.1),CHACHA20-POLY1305-SHA256,TLSv1.2,26611,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,192.0.2.9,2426-42-26V26:41:24G,211,[GwnY],1b20ecab-2b0a-442c-9b79-478cfb1df6e9,[KnfVXfZZlGGVGH],4,203.0.113.4,4,4,211,,,221,244,211444444,VhVp2.2,4,4,4,46f141241fZV4f41,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2466,244,False,683006993006993165,us,hVGwVGY,192.0.2.2,noRecord,,GdwdGXd,IN,6216,na.acme.cloud:443,POST,/audit/logs/network,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.19),DHE-RSA-CHACHA20-POLY1305,TLSv1.3,12121,2,,[],[],DfZGV,VDD,114,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,2,1231,1,application/json,200,192.0.2.8,2426-42-26V26:41:24G,61,[GwnY],a430cfd3-5a3b-4212-aa8d-c2ba1a62a04e,[KnfVXfZZlGGVGH],4,203.0.113.4,4,4,11,,,16,244,11444444,VhVp2.2,4,4,4,46f1412164f1Vf66,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3863,244,False,1218395085905671888,us,hVGwVGY,192.0.2.8,noRecord,,GdwdGXd,OR,1614,na.acme.cloud:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/auth,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES128-SHA,TLSv1.2,12111,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,198.51.100.7,2426-42-26V26:41:24G,244,[GwnY],8b201ded-12c1-4a3b-8a36-df548fa0a745,[KnfVXfZZlGGVGH],4,8.8.8.8,4,4,11,,,14,244,11444444,VhVp2.2,4,4,4,46f1412411K44fZh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3867,244,False,1218395085905671888,us,hVGwVGY,203.0.113.5,noRecord,,GdwdGXd,OR,1646,ns.example.com:443,POST,/audit/logs/system,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.2,12111,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,172.16.0.8,2426-42-26V26:41:24G,226,[GwnY],0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,[KnfVXfZZlGGVGH],4,198.51.100.5,4,4,224,,,14,244,224444444,VhVp2.2,4,4,4,46f14124VfZi4fZh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3871,244,False,1218395085905671888,us,hVGwVGY,192.0.2.9,noRecord,,GdwdGXd,OR,1646,na.example.cloud:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/orders,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-DES-CBC3-SHA,TLSv1.2,12111,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,172.16.0.9,2426-42-26V26:41:24G,662,[GwnY],a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,[KnfVXfZZlGGVGH],4,203.0.113.9,4,4,616,,,114,244,616444444,VhVp2.2,4,4,4,46f141221ZZ44fZh,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3837,244,False,151587301936602688,us,hVGwVGY,198.51.100.7,noRecord,,GdwdGXd,,24214,na.acme.cloud:443,POST,/security/logs/authentication,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.11),DHE-RSA-AES256-GCM-SHA384,TLSv1.2,21412,13,,[],[],DfZGV,hij,621,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,20,1251,1,application/json,200,192.168.0.3,2426-42-26V26:41:24G,11,[GwnY],d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,[KnfVXfZZlGGVGH],4,192.0.2.4,4,4,44,,,24,244,44444444,VhVp2.2,4,4,4,46f141226h622K26,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3852,244,False,410370370370370359,us,hVGwVGY,172.16.0.5,noRecord,,GdwdGXd,,6141,ns.example.com:443,POST,/security/logs/authentication,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.11),AES256-SHA256,TLSv1.2,21412,13,,[],[],DfZGV,hij,621,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,41,1272,1,application/json,200,192.0.2.8,2426-42-26V26:41:24G,241,[GwnY],8f03b7f1-f632-4a98-832c-99d1460b33ea,[KnfVXfZZlGGVGH],4,192.168.0.8,4,4,12,,,24,244,12444444,VhVp2.2,4,4,4,46f141241Z1Z2K26,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,5135,244,False,683006993006993165,us,hVGwVGY,203.0.113.4,noRecord,,GdwdGXd,,2246,sw.example.cloud:443,GET,/oauth2/v1/token,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.11),AES128-SHA,TLSv1.2,21412,13,,[],[],DfZGV,hij,621,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,1233,2520,0,application/json,200,198.51.100.2,2426-42-26V26:41:24G,46,[GwnY],14e8d26d-62df-4bb2-9440-5abbe9d50024,[KnfVXfZZlGGVGH],4,203.0.113.0,4,4,11,,,26,244,11444444,VhVp2.2,4,4,4,46f14122KhVh2K26,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2503,244,False,386420190842028418,us,hVGwVGY,192.0.2.1,noRecord,,GdwdGXd,,6141,ns.example.com:443,POST,/audit/logs/access,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.11),CHACHA20-POLY1305-SHA256,TLSv1.2,21412,13,,[],[],DfZGV,hij,621,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,41,1272,1,application/json,200,172.16.0.6,2426-42-26V26:41:24G,46,[GwnY],8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,[KnfVXfZZlGGVGH],4,198.51.100.8,4,4,11,,,11,244,11444444,VhVp2.2,4,4,4,46f141212f4f2K26,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2524,244,False,970001523870317610,us,hVGwVGY,198.51.100.1,noRecord,,GdwdGXd,WA,1121,na.example.cloud:443,POST,/security/logs/authorization,HTTP/1.1,https://www.flimflam.biz,https,VGVifZZ,/api/v1/settings,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.2,2426,5,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1361,0.75,application/json,200,10.0.0.4,2426-42-26V26:41:24G,211,[GwnY],ee05e1d1-e4a8-4ad2-a20f-c3d86b09127f,[KnfVXfZZlGGVGH],4,203.0.113.5,4,4,264,,,264,244,264444444,VhVp2.2,4,4,4,46f1412421426f24,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,4196,244,False,273750333259523741,us,hVGwVGY,10.0.0.4,noRecord,,GdwdGXd,WA,2261,na.acme.cloud:443,GET,/audit/logs/network,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-CHACHA20-POLY1305,TLSv1.2,2426,5,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,1661,2948,0,application/json,200,192.0.2.4,2426-42-26V26:41:24G,16,[GwnY],18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,[KnfVXfZZlGGVGH],4,203.0.113.6,4,4,41,,,46,244,41444444,VhVp2.2,4,4,4,46f1412144K26f24,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3705,244,False,957826589073152541,us,hVGwVGY,198.51.100.6,noRecord,,GdwdGXd,OH,2226,na.acme.cloud:443,GET,/oauth2/v1/introspect,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.19),AES256-GCM-SHA384,TLSv1.2,21612,12,,[],[],DfZGV,YMV,622,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,15,1165,1,,200,192.168.0.2,2426-42-26V26:41:24G,226,[GwnY],c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,[KnfVXfZZlGGVGH],4,203.0.113.6,4,4,242,,,16,244,242444444,VhVp2.2,4,4,4,46f14126ZV1422K1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2374,244,False,136388888888888853,us,hVGwVGY,198.51.100.1,noRecord,,GdwdGXd,OH,2221,sw.example.cloud:443,GET,/audit/logs/system,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/auth,Apache-HttpClient/4.5.13 (Java/11.0.19),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.2,21266,11,,[],[],DfZGV,YMV,622,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,15,1165,1,,200,203.0.113.2,2426-42-26V26:41:24G,211,[GwnY],883a35a5-4e3c-4a0c-a7f9-4f6a1a6b461e,[KnfVXfZZlGGVGH],4,172.16.0.1,4,4,214,,,214,244,214444444,VhVp2.2,4,4,4,46f141262h4V22K1,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2526,244,False,1229878549335981762,us,hVGwVGY,172.16.0.2,noRecord,,GdwdGXd,OR,6422,sw.example.cloud:443,POST,/security/logs/authentication-failures,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.2,64414,9,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,99,1362,0.75,application/json,200,172.16.0.6,2426-42-26V26:41:24G,216,[GwnY],81d09fe3-3560-47fb-b1a7-3035a8252bbd,[KnfVXfZZlGGVGH],4,192.168.0.9,4,4,261,,,261,244,261444444,VhVp2.2,4,4,4,46f14122hh641416,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3974,244,False,1092592592592592452,us,hVGwVGY,203.0.113.2,noRecord,,GdwdGXd,OH,2146,na.example.cloud:443,GET,/security/logs/authentication,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.19),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.2,21121,10,,[],[],DfZGV,YMV,114,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,111,1374,1.43,application/json,200,198.51.100.3,2426-42-26V26:41:24G,216,[GwnY],6a271f0d-af67-4e3b-9dfe-39909bb3e376,[KnfVXfZZlGGVGH],2,192.0.2.4,4,4,224,,,244,244,224444444,VhVp2.2,4,4,4,46f14122Ki212hiV,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2501,244,False,1092592592592592452,us,hVGwVGY,10.0.0.6,noRecord,,GdwdGXd,AZ,1244,sw.example.cloud:443,POST,/security/logs/authentication,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES128-SHA,TLSv1.3,61124,8,,[],[],DfZGV,hij,661,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,20,1250,1,application/json,200,10.0.0.7,2426-42-26V26:41:24G,46,[GwnY],1b20ecab-2b0a-442c-9b79-478cfb1df6e9,[KnfVXfZZlGGVGH],4,203.0.113.5,4,4,44,,,44,244,44444444,VhVp2.2,4,4,4,46f14122fi1i1Zh1,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2466,244,False,1218395085905671888,us,hVGwVGY,198.51.100.7,noRecord,,GdwdGXd,OR,1141,ns.example.com:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-AES256-GCM-SHA384,TLSv1.3,6421,6,,[],[],DfZGV,Vei,161,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,2,1231,1,application/json,200,203.0.113.4,2426-42-26V26:41:24G,224,"[GwnY, GwnY]",f073c7e0-8646-4f9a-90a2-1f02c051b289,"[KnfVXfZZlGGVGH, KnfVXfZZlGGVGH]",4,172.16.0.6,4,4,242,,,244,244,242444444,VhVp2.2,4,4,4,46f14122fZhfZ114,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2516,244,False,386420190842028418,us,hVGwVGY,192.168.0.3,noRecord,,GdwdGXd,OR,114244,sw.example.cloud:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.2,61222,9,,[],[],DfZGV,Vei,161,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,20,1251,1,application/json,200,192.0.2.9,2426-42-26V26:41:24G,244,[GwnY],86f6b5dd-b08b-4d69-a20c-853dbf1c014a,[KnfVXfZZlGGVGH],2,203.0.113.5,4,4,244,,,211,244,244444444,VhVp2.2,4,4,4,46f14124ii22Z114,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3868,244,False,955555555555555571,us,hVGwVGY,192.0.2.9,noRecord,,GdwdGXd,OR,1614,ns.example.com:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.2,11162,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,99,1362,0.75,application/json,200,192.168.0.4,2426-42-26V26:41:24G,241,[GwnY],b1d7a914-7db0-45b3-986d-c5f6bc36a198,[KnfVXfZZlGGVGH],4,203.0.113.0,4,4,12,,,11,244,12444444,VhVp2.2,4,4,4,46f141242hZf41Ki,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2518,244,False,957826589073152541,us,hVGwVGY,192.0.2.7,noRecord,,GdwdGXd,OR,1614,sw.example.cloud:443,POST,/audit/logs/system,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-AES256-GCM-SHA384,TLSv1.2,11162,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,198.51.100.4,2426-42-26V26:41:24G,242,[GwnY],63547fc9-049d-4e7e-8b3f-68e5b18a0e44,[KnfVXfZZlGGVGH],4,192.168.0.1,4,4,11,,,11,244,11444444,VhVp2.2,4,4,4,46f1412214ZV41Ki,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
