Action,Application,Bytes,Bytes_Received,Bytes_Sent,Category,Content-Threat_Type,Destination_IP,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Flags,Inbound_Interface,Log_Action,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Outbound_Interface,Packets,Protocol,Session_ID,Source_IP,Source_User,Source_Port,Source_Zone,Traffic,Rule_Name
allow,snmp,3364,3364,3364,any,,10.134.12.17,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,99597,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.134.86.211,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,19225,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.134.87.19,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,80039,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.134.88.198,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,79729,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3327,3327,3327,any,,10.133.95.204,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,103842,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3365,3365,3365,any,,10.134.88.187,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92344,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.133.2.228,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,107991,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3358,3358,3358,any,,10.134.70.201,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,104102,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3360,3360,3360,any,,10.133.197.50,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,103676,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3363,3363,3363,any,,10.134.88.251,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,99836,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3364,3364,3364,any,,10.134.69.2,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,83844,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3359,3359,3359,any,,10.133.99.5,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92478,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3359,3359,3359,any,,10.134.0.124,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,95628,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3363,3363,3363,any,,10.133.193.147,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,102244,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3364,3364,3364,any,,10.133.13.215,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,90590,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3363,3363,3363,any,,10.133.67.243,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,90589,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.134.65.7,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,107273,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3364,3364,3364,any,,10.133.128.249,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,88772,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,82,82,82,any,,74.125.45.138,443,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,1,tcp,98235,172.21.21.150,,4035,VAdmin-Building,true,Admin_Inbound
allow,incomplete,78,78,78,any,,74.125.45.138,443,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,1,tcp,114122,172.21.21.150,horry\brent,4035,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,78,78,78,any,,74.125.45.138,443,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,1,tcp,102211,172.21.21.150,,4035,FWeth1-2_Zone,true,FWtoCore_Policy
allow,snmp,360,360,360,any,,10.133.192.34,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,4,udp,93450,192.168.76.162,,1067,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,148,148,148,any,,172.17.1.236,0,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,icmp,95437,172.24.10.103,,0,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,312,312,312,any,,172.21.1.213,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,4,icmp,105790,172.21.21.226,,0,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,7303,7303,7303,entertainment-and-arts,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,67060,172.24.16.203,,1358,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7504,7504,7504,entertainment-and-arts,,172.21.4.140,8080,,VPlant-ITConn,,1,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,17,tcp,112986,172.21.33.153,,2648,VPlant-Building,true,Plant Inbound
allow,yahoo-webmessenger,1613,1613,1613,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,102466,172.24.16.203,,1360,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,388,388,388,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,194621,172.21.1.211,horry\jfoxworth,57111,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,yahoo-webmessenger,1734,1734,1734,unknown,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,105786,172.21.34.196,,4889,VPlant-Building,true,Plant Inbound
allow,http-proxy,5407,5407,5407,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,14,tcp,95768,172.24.16.203,,1349,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,web-browsing,131413,131413,131413,business-and-economy,,172.21.4.51,80,,VPlant-ITConn,,57,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,196,tcp,105447,172.21.31.111,,3276,VPlant-Building,true,Plant Inbound
allow,http-proxy,5051,5051,5051,web-advertisements,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,13,tcp,58360,172.21.33.153,,2649,VPlant-Building,true,Plant Inbound
allow,soap,1813,1813,1813,business-and-economy,,172.21.15.105,80,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,10,tcp,94238,172.21.22.141,,4117,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,5634,5634,5634,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,104296,172.24.16.203,,1359,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,119674,172.21.31.129,,57811,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,93130,172.21.31.129,,65030,VPlant-Building,true,Plant Inbound
allow,freenet,1328,1328,1328,any,,10.199.7.12,63293,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,8,udp,103756,172.21.0.143,horry\schedule,63293,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,92994,172.21.31.129,,57076,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,98850,172.21.31.129,,56636,VPlant-Building,true,Plant Inbound
allow,rtmpt,5615,5615,5615,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,15,tcp,112408,172.21.23.238,,2751,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,1255,1255,1255,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,101209,172.24.16.201,,1318,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5381,5381,5381,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,16,tcp,76963,172.24.16.201,,1311,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,86121,86121,86121,streaming-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,81,tcp,90722,172.24.16.201,,1319,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,88006,88006,88006,streaming-media,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,105,tcp,93495,172.21.33.153,,2650,VPlant-Building,true,Plant Inbound
allow,http-proxy,1655,1655,1655,business-and-economy,,172.21.4.140,8080,,VPlant-ITConn,,5,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,11,tcp,101590,172.21.31.135,,2653,VPlant-Building,true,Plant Inbound
allow,http-proxy,1655,1655,1655,business-and-economy,,172.21.4.140,8080,,VPlant-ITConn,,5,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,11,tcp,185716,172.21.31.135,,2652,VPlant-Building,true,Plant Inbound
allow,rtmpt,10085,10085,10085,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,18,tcp,88157,172.24.16.203,,1362,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,10085,10085,10085,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,18,tcp,81120,172.24.16.201,,1320,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,10266,10266,10266,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,0,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,20,tcp,95506,172.21.23.238,,2752,VAdmin-Building,true,Admin_Inbound
allow,msrpc,1188,1188,1188,any,,172.21.1.213,135,,VAdmin-ITConn,,15,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,110352,172.21.23.120,,3183,VAdmin-Building,true,Admin_Inbound
allow,ms-netlogon,1506,1506,1506,any,,172.21.1.211,1026,,VAdmin-ITConn,,15,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,97327,172.21.23.120,,3188,VAdmin-Building,true,Admin_Inbound
allow,msrpc,1188,1188,1188,any,,172.21.1.211,135,,VAdmin-ITConn,,15,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,101089,172.21.23.120,,3187,VAdmin-Building,true,Admin_Inbound
allow,dns,172,172,172,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,110430,172.21.34.196,,55490,VPlant-Building,true,Plant Inbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,222320,172.21.31.129,,59764,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,100854,172.21.31.129,,49310,VPlant-Building,true,Plant Inbound
allow,http-proxy,1776,1776,1776,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,67,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,75349,172.24.16.203,,3915,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ms-netlogon,2342,2342,2342,any,,172.21.1.213,1026,,VAdmin-ITConn,,30,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,89876,172.21.21.173,,4584,VAdmin-Building,true,Admin_Inbound
allow,msrpc,1188,1188,1188,any,,172.21.1.213,135,,VAdmin-ITConn,,30,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,33710,172.21.21.173,,4583,VAdmin-Building,true,Admin_Inbound
allow,snmp,506,506,506,any,,172.21.34.61,161,,VPlant-Building,,19,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,4,udp,84739,172.21.3.11,,2075,VPlant-ITConn,true,Plant Outbound
allow,ssl,1272833,1272833,1272833,unknown,,10.199.3.51,443,,FWeth1-2_Zone,,120,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,1148,tcp,61504,172.24.1.98,,1376,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ldap,468,468,468,any,,172.21.1.213,389,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,2,udp,73234,172.21.21.133,,2334,VAdmin-Building,true,Admin_Inbound
allow,syslog,984,984,984,any,,172.21.221.111,514,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,4,udp,98689,66.153.208.227,,49222,FWeth1-2_Zone,true,FWtoCore_Policy
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97072,172.21.31.129,,65340,VPlant-Building,true,Plant Inbound
allow,insufficient-data,108,108,108,any,,172.24.1.91,902,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,1,udp,93067,10.199.1.201,,29270,FWeth1-2_Zone,true,FWtoCore_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,105507,172.21.31.129,,59895,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,97863,172.21.31.129,,65029,VPlant-Building,true,Plant Inbound
allow,ssl,4859,4859,4859,private-ip-addresses,,172.17.1.250,8080,,FWeth1-2_Zone,,6,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,20,tcp,101350,172.24.16.203,,1222,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,184635,184635,184635,business-and-economy,,172.17.1.253,8080,,FWeth1-2_Zone,,13,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,246,tcp,92837,172.21.17.233,horry\btodd,61045,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,3401,3401,3401,news-and-media,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,84725,172.24.16.201,,1314,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,1053,1053,1053,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,94704,172.24.16.203,,1356,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,1081,1081,1081,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,12,tcp,94153,172.21.23.210,,3651,VAdmin-Building,true,Admin_Inbound
allow,web-browsing,5772,5772,5772,private-ip-addresses,,10.179.250.40,8080,,FWeth1-2_Zone,,10,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,21,tcp,104979,172.21.4.72,,48067,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,active-directory,5845,5845,5845,any,,172.21.1.213,1026,,VPlant-ITConn,,59,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,22,tcp,90663,172.21.31.130,,1509,VPlant-Building,true,Plant Inbound
allow,snmp,3369,3369,3369,any,,10.133.131.83,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,70783,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3360,3360,3360,any,,10.133.131.124,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,97816,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.133.99.193,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,93962,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3369,3369,3369,any,,10.133.66.66,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,9648,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.133.131.39,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,100688,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3368,3368,3368,any,,10.133.192.64,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,90074,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.134.69.62,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,100444,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,incomplete,124,124,124,any,,69.31.28.176,80,,CoreEth1-2_Zone,,3,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,2,tcp,119557,172.21.17.222,,3680,FWeth1-2_Zone,true,FWtoCore_Policy
allow,incomplete,124,124,124,any,,69.31.28.176,80,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,tcp,126870,172.21.17.222,horry\tlee,3680,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3358,3358,3358,any,,10.133.98.94,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,107187,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.133.67.14,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,1270,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3208,3208,3208,any,,10.133.67.11,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,103449,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3233,3233,3233,any,,10.133.66.42,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,109466,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.133.1.203,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,104969,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3326,3326,3326,any,,10.134.86.169,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,87428,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3236,3236,3236,any,,10.133.66.57,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,29630,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3237,3237,3237,any,,10.134.8.191,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92971,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.134.87.85,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,96607,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3357,3357,3357,any,,10.134.88.38,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,107032,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.134.86.192,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,96728,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3356,3356,3356,any,,10.134.88.84,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,90040,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3368,3368,3368,any,,10.134.87.249,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,103845,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3356,3356,3356,any,,10.134.87.11,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,99571,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3357,3357,3357,any,,10.134.64.251,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,102595,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3371,3371,3371,any,,10.134.68.200,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,104426,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3289,3289,3289,any,,10.134.70.244,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,98234,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3359,3359,3359,any,,10.133.14.68,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,237284,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
